ID_DIA,NOMBRE_DIA,ID_MES,NOMBRE_MES,ID_TRIMESTRE,NOMBRE_TRIMESTRE,ID_ANYO,NOMBRE_ANYO
1369,30/09/2013,45,Septiembre,15,T3,4,2013
1370,01/10/2013,46,Octubre,16,T4,4,2013
1371,02/10/2013,46,Octubre,16,T4,4,2013
1372,03/10/2013,46,Octubre,16,T4,4,2013
1373,04/10/2013,46,Octubre,16,T4,4,2013
1374,05/10/2013,46,Octubre,16,T4,4,2013
1375,06/10/2013,46,Octubre,16,T4,4,2013
1376,07/10/2013,46,Octubre,16,T4,4,2013
1377,08/10/2013,46,Octubre,16,T4,4,2013
1378,09/10/2013,46,Octubre,16,T4,4,2013
1379,10/10/2013,46,Octubre,16,T4,4,2013
1380,11/10/2013,46,Octubre,16,T4,4,2013
1381,12/10/2013,46,Octubre,16,T4,4,2013
1382,13/10/2013,46,Octubre,16,T4,4,2013
1383,14/10/2013,46,Octubre,16,T4,4,2013
1384,15/10/2013,46,Octubre,16,T4,4,2013
1385,16/10/2013,46,Octubre,16,T4,4,2013
1386,17/10/2013,46,Octubre,16,T4,4,2013
1387,18/10/2013,46,Octubre,16,T4,4,2013
1388,19/10/2013,46,Octubre,16,T4,4,2013
1389,20/10/2013,46,Octubre,16,T4,4,2013
1390,21/10/2013,46,Octubre,16,T4,4,2013
1391,22/10/2013,46,Octubre,16,T4,4,2013
1392,23/10/2013,46,Octubre,16,T4,4,2013
1393,24/10/2013,46,Octubre,16,T4,4,2013
1394,25/10/2013,46,Octubre,16,T4,4,2013
1395,26/10/2013,46,Octubre,16,T4,4,2013
1396,27/10/2013,46,Octubre,16,T4,4,2013
1397,28/10/2013,46,Octubre,16,T4,4,2013
1398,29/10/2013,46,Octubre,16,T4,4,2013
1399,30/10/2013,46,Octubre,16,T4,4,2013
1400,31/10/2013,46,Octubre,16,T4,4,2013
1401,01/11/2013,47,Noviembre,16,T4,4,2013
1402,02/11/2013,47,Noviembre,16,T4,4,2013
1403,03/11/2013,47,Noviembre,16,T4,4,2013
1404,04/11/2013,47,Noviembre,16,T4,4,2013
1405,05/11/2013,47,Noviembre,16,T4,4,2013
1406,06/11/2013,47,Noviembre,16,T4,4,2013
1407,07/11/2013,47,Noviembre,16,T4,4,2013
1408,08/11/2013,47,Noviembre,16,T4,4,2013
1409,09/11/2013,47,Noviembre,16,T4,4,2013
1410,10/11/2013,47,Noviembre,16,T4,4,2013
1411,11/11/2013,47,Noviembre,16,T4,4,2013
1412,12/11/2013,47,Noviembre,16,T4,4,2013
1413,13/11/2013,47,Noviembre,16,T4,4,2013
1414,14/11/2013,47,Noviembre,16,T4,4,2013
1415,15/11/2013,47,Noviembre,16,T4,4,2013
1416,16/11/2013,47,Noviembre,16,T4,4,2013
1417,17/11/2013,47,Noviembre,16,T4,4,2013
1418,18/11/2013,47,Noviembre,16,T4,4,2013
1419,19/11/2013,47,Noviembre,16,T4,4,2013
1420,20/11/2013,47,Noviembre,16,T4,4,2013
1421,21/11/2013,47,Noviembre,16,T4,4,2013
1422,22/11/2013,47,Noviembre,16,T4,4,2013
1423,23/11/2013,47,Noviembre,16,T4,4,2013
1424,24/11/2013,47,Noviembre,16,T4,4,2013
1425,25/11/2013,47,Noviembre,16,T4,4,2013
1426,26/11/2013,47,Noviembre,16,T4,4,2013
1427,27/11/2013,47,Noviembre,16,T4,4,2013
1428,28/11/2013,47,Noviembre,16,T4,4,2013
1429,29/11/2013,47,Noviembre,16,T4,4,2013
1430,30/11/2013,47,Noviembre,16,T4,4,2013
1431,01/12/2013,48,Diciembre,16,T4,4,2013
1432,02/12/2013,48,Diciembre,16,T4,4,2013
1433,03/12/2013,48,Diciembre,16,T4,4,2013
1434,04/12/2013,48,Diciembre,16,T4,4,2013
1435,05/12/2013,48,Diciembre,16,T4,4,2013
1436,06/12/2013,48,Diciembre,16,T4,4,2013
1437,07/12/2013,48,Diciembre,16,T4,4,2013
1438,08/12/2013,48,Diciembre,16,T4,4,2013
1439,09/12/2013,48,Diciembre,16,T4,4,2013
1440,10/12/2013,48,Diciembre,16,T4,4,2013
1441,11/12/2013,48,Diciembre,16,T4,4,2013
1442,12/12/2013,48,Diciembre,16,T4,4,2013
1443,13/12/2013,48,Diciembre,16,T4,4,2013
1444,14/12/2013,48,Diciembre,16,T4,4,2013
1445,15/12/2013,48,Diciembre,16,T4,4,2013
1446,16/12/2013,48,Diciembre,16,T4,4,2013
1447,17/12/2013,48,Diciembre,16,T4,4,2013
1448,18/12/2013,48,Diciembre,16,T4,4,2013
1449,19/12/2013,48,Diciembre,16,T4,4,2013
1450,20/12/2013,48,Diciembre,16,T4,4,2013
1451,21/12/2013,48,Diciembre,16,T4,4,2013
1452,22/12/2013,48,Diciembre,16,T4,4,2013
1453,23/12/2013,48,Diciembre,16,T4,4,2013
1454,24/12/2013,48,Diciembre,16,T4,4,2013
1455,25/12/2013,48,Diciembre,16,T4,4,2013
1456,26/12/2013,48,Diciembre,16,T4,4,2013
1457,27/12/2013,48,Diciembre,16,T4,4,2013
1458,28/12/2013,48,Diciembre,16,T4,4,2013
1459,29/12/2013,48,Diciembre,16,T4,4,2013
1460,30/12/2013,48,Diciembre,16,T4,4,2013
1461,31/12/2013,48,Diciembre,16,T4,4,2013
1462,01/01/2014,49,Enero,17,T1,5,2014
1463,02/01/2014,49,Enero,17,T1,5,2014
1464,03/01/2014,49,Enero,17,T1,5,2014
1465,04/01/2014,49,Enero,17,T1,5,2014
1466,05/01/2014,49,Enero,17,T1,5,2014
1467,06/01/2014,49,Enero,17,T1,5,2014
1468,07/01/2014,49,Enero,17,T1,5,2014
1469,08/01/2014,49,Enero,17,T1,5,2014
1470,09/01/2014,49,Enero,17,T1,5,2014
1471,10/01/2014,49,Enero,17,T1,5,2014
1472,11/01/2014,49,Enero,17,T1,5,2014
1473,12/01/2014,49,Enero,17,T1,5,2014
1474,13/01/2014,49,Enero,17,T1,5,2014
1475,14/01/2014,49,Enero,17,T1,5,2014
1476,15/01/2014,49,Enero,17,T1,5,2014
1477,16/01/2014,49,Enero,17,T1,5,2014
1478,17/01/2014,49,Enero,17,T1,5,2014
1479,18/01/2014,49,Enero,17,T1,5,2014
1480,19/01/2014,49,Enero,17,T1,5,2014
1481,20/01/2014,49,Enero,17,T1,5,2014
1482,21/01/2014,49,Enero,17,T1,5,2014
1483,22/01/2014,49,Enero,17,T1,5,2014
1484,23/01/2014,49,Enero,17,T1,5,2014
1485,24/01/2014,49,Enero,17,T1,5,2014
1486,25/01/2014,49,Enero,17,T1,5,2014
1487,26/01/2014,49,Enero,17,T1,5,2014
1488,27/01/2014,49,Enero,17,T1,5,2014
1489,28/01/2014,49,Enero,17,T1,5,2014
1490,29/01/2014,49,Enero,17,T1,5,2014
1491,30/01/2014,49,Enero,17,T1,5,2014
1492,31/01/2014,49,Enero,17,T1,5,2014
1493,01/02/2014,50,Febrero,17,T1,5,2014
1494,02/02/2014,50,Febrero,17,T1,5,2014
1495,03/02/2014,50,Febrero,17,T1,5,2014
1496,04/02/2014,50,Febrero,17,T1,5,2014
1497,05/02/2014,50,Febrero,17,T1,5,2014
1498,06/02/2014,50,Febrero,17,T1,5,2014
1499,07/02/2014,50,Febrero,17,T1,5,2014
1500,08/02/2014,50,Febrero,17,T1,5,2014
1501,09/02/2014,50,Febrero,17,T1,5,2014
1502,10/02/2014,50,Febrero,17,T1,5,2014
1503,11/02/2014,50,Febrero,17,T1,5,2014
1504,12/02/2014,50,Febrero,17,T1,5,2014
1505,13/02/2014,50,Febrero,17,T1,5,2014
1506,14/02/2014,50,Febrero,17,T1,5,2014
1507,15/02/2014,50,Febrero,17,T1,5,2014
1508,16/02/2014,50,Febrero,17,T1,5,2014
1509,17/02/2014,50,Febrero,17,T1,5,2014
1510,18/02/2014,50,Febrero,17,T1,5,2014
1511,19/02/2014,50,Febrero,17,T1,5,2014
1512,20/02/2014,50,Febrero,17,T1,5,2014
1513,21/02/2014,50,Febrero,17,T1,5,2014
1514,22/02/2014,50,Febrero,17,T1,5,2014
1515,23/02/2014,50,Febrero,17,T1,5,2014
1516,24/02/2014,50,Febrero,17,T1,5,2014
1517,25/02/2014,50,Febrero,17,T1,5,2014
1518,26/02/2014,50,Febrero,17,T1,5,2014
1519,27/02/2014,50,Febrero,17,T1,5,2014
1520,28/02/2014,50,Febrero,17,T1,5,2014
1521,01/03/2014,51,Marzo,17,T1,5,2014
1522,02/03/2014,51,Marzo,17,T1,5,2014
1523,03/03/2014,51,Marzo,17,T1,5,2014
1524,04/03/2014,51,Marzo,17,T1,5,2014
1525,05/03/2014,51,Marzo,17,T1,5,2014
1526,06/03/2014,51,Marzo,17,T1,5,2014
1527,07/03/2014,51,Marzo,17,T1,5,2014
1528,08/03/2014,51,Marzo,17,T1,5,2014
1529,09/03/2014,51,Marzo,17,T1,5,2014
1530,10/03/2014,51,Marzo,17,T1,5,2014
1531,11/03/2014,51,Marzo,17,T1,5,2014
1532,12/03/2014,51,Marzo,17,T1,5,2014
1533,13/03/2014,51,Marzo,17,T1,5,2014
1534,14/03/2014,51,Marzo,17,T1,5,2014
1535,15/03/2014,51,Marzo,17,T1,5,2014
1536,16/03/2014,51,Marzo,17,T1,5,2014
1537,17/03/2014,51,Marzo,17,T1,5,2014
1538,18/03/2014,51,Marzo,17,T1,5,2014
1539,19/03/2014,51,Marzo,17,T1,5,2014
1540,20/03/2014,51,Marzo,17,T1,5,2014
1541,21/03/2014,51,Marzo,17,T1,5,2014
1542,22/03/2014,51,Marzo,17,T1,5,2014
1543,23/03/2014,51,Marzo,17,T1,5,2014
1544,24/03/2014,51,Marzo,17,T1,5,2014
1545,25/03/2014,51,Marzo,17,T1,5,2014
1546,26/03/2014,51,Marzo,17,T1,5,2014
1547,27/03/2014,51,Marzo,17,T1,5,2014
1548,28/03/2014,51,Marzo,17,T1,5,2014
1549,29/03/2014,51,Marzo,17,T1,5,2014
1550,30/03/2014,51,Marzo,17,T1,5,2014
1551,31/03/2014,51,Marzo,17,T1,5,2014
1552,01/04/2014,52,Abril,18,T2,5,2014
1553,02/04/2014,52,Abril,18,T2,5,2014
1554,03/04/2014,52,Abril,18,T2,5,2014
1555,04/04/2014,52,Abril,18,T2,5,2014
1556,05/04/2014,52,Abril,18,T2,5,2014
1557,06/04/2014,52,Abril,18,T2,5,2014
1558,07/04/2014,52,Abril,18,T2,5,2014
1559,08/04/2014,52,Abril,18,T2,5,2014
1560,09/04/2014,52,Abril,18,T2,5,2014
1561,10/04/2014,52,Abril,18,T2,5,2014
1562,11/04/2014,52,Abril,18,T2,5,2014
1563,12/04/2014,52,Abril,18,T2,5,2014
1564,13/04/2014,52,Abril,18,T2,5,2014
1565,14/04/2014,52,Abril,18,T2,5,2014
1566,15/04/2014,52,Abril,18,T2,5,2014
1567,16/04/2014,52,Abril,18,T2,5,2014
1568,17/04/2014,52,Abril,18,T2,5,2014
1569,18/04/2014,52,Abril,18,T2,5,2014
1570,19/04/2014,52,Abril,18,T2,5,2014
1571,20/04/2014,52,Abril,18,T2,5,2014
1572,21/04/2014,52,Abril,18,T2,5,2014
1573,22/04/2014,52,Abril,18,T2,5,2014
1574,23/04/2014,52,Abril,18,T2,5,2014
1575,24/04/2014,52,Abril,18,T2,5,2014
1576,25/04/2014,52,Abril,18,T2,5,2014
1577,26/04/2014,52,Abril,18,T2,5,2014
1578,27/04/2014,52,Abril,18,T2,5,2014
1579,28/04/2014,52,Abril,18,T2,5,2014
1580,29/04/2014,52,Abril,18,T2,5,2014
1581,30/04/2014,52,Abril,18,T2,5,2014
1582,01/05/2014,53,Mayo,18,T2,5,2014
1583,02/05/2014,53,Mayo,18,T2,5,2014
1584,03/05/2014,53,Mayo,18,T2,5,2014
1585,04/05/2014,53,Mayo,18,T2,5,2014
1586,05/05/2014,53,Mayo,18,T2,5,2014
1587,06/05/2014,53,Mayo,18,T2,5,2014
1588,07/05/2014,53,Mayo,18,T2,5,2014
1589,08/05/2014,53,Mayo,18,T2,5,2014
1590,09/05/2014,53,Mayo,18,T2,5,2014
1591,10/05/2014,53,Mayo,18,T2,5,2014
1592,11/05/2014,53,Mayo,18,T2,5,2014
1593,12/05/2014,53,Mayo,18,T2,5,2014
1594,13/05/2014,53,Mayo,18,T2,5,2014
1595,14/05/2014,53,Mayo,18,T2,5,2014
1596,15/05/2014,53,Mayo,18,T2,5,2014
1597,16/05/2014,53,Mayo,18,T2,5,2014
1598,17/05/2014,53,Mayo,18,T2,5,2014
1599,18/05/2014,53,Mayo,18,T2,5,2014
1600,19/05/2014,53,Mayo,18,T2,5,2014
1601,20/05/2014,53,Mayo,18,T2,5,2014
1602,21/05/2014,53,Mayo,18,T2,5,2014
1603,22/05/2014,53,Mayo,18,T2,5,2014
1604,23/05/2014,53,Mayo,18,T2,5,2014
1605,24/05/2014,53,Mayo,18,T2,5,2014
1606,25/05/2014,53,Mayo,18,T2,5,2014
1607,26/05/2014,53,Mayo,18,T2,5,2014
1608,27/05/2014,53,Mayo,18,T2,5,2014
1609,28/05/2014,53,Mayo,18,T2,5,2014
1610,29/05/2014,53,Mayo,18,T2,5,2014
1611,30/05/2014,53,Mayo,18,T2,5,2014
1612,31/05/2014,53,Mayo,18,T2,5,2014
1613,01/06/2014,54,Junio,18,T2,5,2014
1614,02/06/2014,54,Junio,18,T2,5,2014
1615,03/06/2014,54,Junio,18,T2,5,2014
1616,04/06/2014,54,Junio,18,T2,5,2014
1617,05/06/2014,54,Junio,18,T2,5,2014
1618,06/06/2014,54,Junio,18,T2,5,2014
1619,07/06/2014,54,Junio,18,T2,5,2014
1620,08/06/2014,54,Junio,18,T2,5,2014
1621,09/06/2014,54,Junio,18,T2,5,2014
1622,10/06/2014,54,Junio,18,T2,5,2014
1623,11/06/2014,54,Junio,18,T2,5,2014
1624,12/06/2014,54,Junio,18,T2,5,2014
1625,13/06/2014,54,Junio,18,T2,5,2014
1626,14/06/2014,54,Junio,18,T2,5,2014
1627,15/06/2014,54,Junio,18,T2,5,2014
1628,16/06/2014,54,Junio,18,T2,5,2014
1629,17/06/2014,54,Junio,18,T2,5,2014
1630,18/06/2014,54,Junio,18,T2,5,2014
1631,19/06/2014,54,Junio,18,T2,5,2014
1632,20/06/2014,54,Junio,18,T2,5,2014
1633,21/06/2014,54,Junio,18,T2,5,2014
1634,22/06/2014,54,Junio,18,T2,5,2014
1635,23/06/2014,54,Junio,18,T2,5,2014
1636,24/06/2014,54,Junio,18,T2,5,2014
1637,25/06/2014,54,Junio,18,T2,5,2014
1638,26/06/2014,54,Junio,18,T2,5,2014
1639,27/06/2014,54,Junio,18,T2,5,2014
1640,28/06/2014,54,Junio,18,T2,5,2014
1641,29/06/2014,54,Junio,18,T2,5,2014
1642,30/06/2014,54,Junio,18,T2,5,2014
1643,01/07/2014,55,Julio,19,T3,5,2014
1644,02/07/2014,55,Julio,19,T3,5,2014
1645,03/07/2014,55,Julio,19,T3,5,2014
1646,04/07/2014,55,Julio,19,T3,5,2014
1647,05/07/2014,55,Julio,19,T3,5,2014
1648,06/07/2014,55,Julio,19,T3,5,2014
1649,07/07/2014,55,Julio,19,T3,5,2014
1650,08/07/2014,55,Julio,19,T3,5,2014
1651,09/07/2014,55,Julio,19,T3,5,2014
1652,10/07/2014,55,Julio,19,T3,5,2014
1653,11/07/2014,55,Julio,19,T3,5,2014
1654,12/07/2014,55,Julio,19,T3,5,2014
1655,13/07/2014,55,Julio,19,T3,5,2014
1656,14/07/2014,55,Julio,19,T3,5,2014
1657,15/07/2014,55,Julio,19,T3,5,2014
1658,16/07/2014,55,Julio,19,T3,5,2014
1659,17/07/2014,55,Julio,19,T3,5,2014
1660,18/07/2014,55,Julio,19,T3,5,2014
1661,19/07/2014,55,Julio,19,T3,5,2014
1662,20/07/2014,55,Julio,19,T3,5,2014
1663,21/07/2014,55,Julio,19,T3,5,2014
1664,22/07/2014,55,Julio,19,T3,5,2014
1665,23/07/2014,55,Julio,19,T3,5,2014
1666,24/07/2014,55,Julio,19,T3,5,2014
1667,25/07/2014,55,Julio,19,T3,5,2014
1668,26/07/2014,55,Julio,19,T3,5,2014
1669,27/07/2014,55,Julio,19,T3,5,2014
1670,28/07/2014,55,Julio,19,T3,5,2014
1671,29/07/2014,55,Julio,19,T3,5,2014
1672,30/07/2014,55,Julio,19,T3,5,2014
1673,31/07/2014,55,Julio,19,T3,5,2014
1674,01/08/2014,56,Agosto,19,T3,5,2014
1675,02/08/2014,56,Agosto,19,T3,5,2014
1676,03/08/2014,56,Agosto,19,T3,5,2014
1677,04/08/2014,56,Agosto,19,T3,5,2014
1678,05/08/2014,56,Agosto,19,T3,5,2014
1679,06/08/2014,56,Agosto,19,T3,5,2014
1680,07/08/2014,56,Agosto,19,T3,5,2014
1681,08/08/2014,56,Agosto,19,T3,5,2014
1682,09/08/2014,56,Agosto,19,T3,5,2014
1683,10/08/2014,56,Agosto,19,T3,5,2014
1684,11/08/2014,56,Agosto,19,T3,5,2014
1685,12/08/2014,56,Agosto,19,T3,5,2014
1686,13/08/2014,56,Agosto,19,T3,5,2014
1687,14/08/2014,56,Agosto,19,T3,5,2014
1688,15/08/2014,56,Agosto,19,T3,5,2014
1689,16/08/2014,56,Agosto,19,T3,5,2014
1690,17/08/2014,56,Agosto,19,T3,5,2014
1691,18/08/2014,56,Agosto,19,T3,5,2014
1692,19/08/2014,56,Agosto,19,T3,5,2014
1693,20/08/2014,56,Agosto,19,T3,5,2014
1694,21/08/2014,56,Agosto,19,T3,5,2014
1695,22/08/2014,56,Agosto,19,T3,5,2014
1696,23/08/2014,56,Agosto,19,T3,5,2014
1697,24/08/2014,56,Agosto,19,T3,5,2014
1698,25/08/2014,56,Agosto,19,T3,5,2014
1699,26/08/2014,56,Agosto,19,T3,5,2014
1700,27/08/2014,56,Agosto,19,T3,5,2014
1701,28/08/2014,56,Agosto,19,T3,5,2014
1702,29/08/2014,56,Agosto,19,T3,5,2014
1703,30/08/2014,56,Agosto,19,T3,5,2014
1704,31/08/2014,56,Agosto,19,T3,5,2014
1705,01/09/2014,57,Septiembre,19,T3,5,2014
1706,02/09/2014,57,Septiembre,19,T3,5,2014
1707,03/09/2014,57,Septiembre,19,T3,5,2014
1708,04/09/2014,57,Septiembre,19,T3,5,2014
1709,05/09/2014,57,Septiembre,19,T3,5,2014
1710,06/09/2014,57,Septiembre,19,T3,5,2014
1711,07/09/2014,57,Septiembre,19,T3,5,2014
1712,08/09/2014,57,Septiembre,19,T3,5,2014
1713,09/09/2014,57,Septiembre,19,T3,5,2014
1714,10/09/2014,57,Septiembre,19,T3,5,2014
1715,11/09/2014,57,Septiembre,19,T3,5,2014
1716,12/09/2014,57,Septiembre,19,T3,5,2014
1717,13/09/2014,57,Septiembre,19,T3,5,2014
1718,14/09/2014,57,Septiembre,19,T3,5,2014
1719,15/09/2014,57,Septiembre,19,T3,5,2014
1720,16/09/2014,57,Septiembre,19,T3,5,2014
1721,17/09/2014,57,Septiembre,19,T3,5,2014
1722,18/09/2014,57,Septiembre,19,T3,5,2014
1723,19/09/2014,57,Septiembre,19,T3,5,2014
1724,20/09/2014,57,Septiembre,19,T3,5,2014
1725,21/09/2014,57,Septiembre,19,T3,5,2014
1726,22/09/2014,57,Septiembre,19,T3,5,2014
1727,23/09/2014,57,Septiembre,19,T3,5,2014
1728,24/09/2014,57,Septiembre,19,T3,5,2014
1729,25/09/2014,57,Septiembre,19,T3,5,2014
1730,26/09/2014,57,Septiembre,19,T3,5,2014
1731,27/09/2014,57,Septiembre,19,T3,5,2014
1732,28/09/2014,57,Septiembre,19,T3,5,2014
1733,29/09/2014,57,Septiembre,19,T3,5,2014
1734,30/09/2014,57,Septiembre,19,T3,5,2014
1735,01/10/2014,58,Octubre,20,T4,5,2014
1736,02/10/2014,58,Octubre,20,T4,5,2014
1737,03/10/2014,58,Octubre,20,T4,5,2014
1738,04/10/2014,58,Octubre,20,T4,5,2014
1739,05/10/2014,58,Octubre,20,T4,5,2014
1740,06/10/2014,58,Octubre,20,T4,5,2014
1741,07/10/2014,58,Octubre,20,T4,5,2014
1742,08/10/2014,58,Octubre,20,T4,5,2014
1743,09/10/2014,58,Octubre,20,T4,5,2014
1744,10/10/2014,58,Octubre,20,T4,5,2014
1745,11/10/2014,58,Octubre,20,T4,5,2014
1746,12/10/2014,58,Octubre,20,T4,5,2014
1747,13/10/2014,58,Octubre,20,T4,5,2014
1748,14/10/2014,58,Octubre,20,T4,5,2014
1749,15/10/2014,58,Octubre,20,T4,5,2014
1750,16/10/2014,58,Octubre,20,T4,5,2014
1751,17/10/2014,58,Octubre,20,T4,5,2014
1752,18/10/2014,58,Octubre,20,T4,5,2014
1753,19/10/2014,58,Octubre,20,T4,5,2014
1754,20/10/2014,58,Octubre,20,T4,5,2014
1755,21/10/2014,58,Octubre,20,T4,5,2014
1756,22/10/2014,58,Octubre,20,T4,5,2014
1757,23/10/2014,58,Octubre,20,T4,5,2014
1758,24/10/2014,58,Octubre,20,T4,5,2014
1759,25/10/2014,58,Octubre,20,T4,5,2014
1760,26/10/2014,58,Octubre,20,T4,5,2014
1761,27/10/2014,58,Octubre,20,T4,5,2014
1762,28/10/2014,58,Octubre,20,T4,5,2014
1763,29/10/2014,58,Octubre,20,T4,5,2014
1764,30/10/2014,58,Octubre,20,T4,5,2014
1765,31/10/2014,58,Octubre,20,T4,5,2014
1766,01/11/2014,59,Noviembre,20,T4,5,2014
1767,02/11/2014,59,Noviembre,20,T4,5,2014
1768,03/11/2014,59,Noviembre,20,T4,5,2014
1769,04/11/2014,59,Noviembre,20,T4,5,2014
1770,05/11/2014,59,Noviembre,20,T4,5,2014
1771,06/11/2014,59,Noviembre,20,T4,5,2014
1772,07/11/2014,59,Noviembre,20,T4,5,2014
1773,08/11/2014,59,Noviembre,20,T4,5,2014
1774,09/11/2014,59,Noviembre,20,T4,5,2014
1775,10/11/2014,59,Noviembre,20,T4,5,2014
1776,11/11/2014,59,Noviembre,20,T4,5,2014
1777,12/11/2014,59,Noviembre,20,T4,5,2014
1778,13/11/2014,59,Noviembre,20,T4,5,2014
1779,14/11/2014,59,Noviembre,20,T4,5,2014
1780,15/11/2014,59,Noviembre,20,T4,5,2014
1781,16/11/2014,59,Noviembre,20,T4,5,2014
1782,17/11/2014,59,Noviembre,20,T4,5,2014
1783,18/11/2014,59,Noviembre,20,T4,5,2014
1784,19/11/2014,59,Noviembre,20,T4,5,2014
1785,20/11/2014,59,Noviembre,20,T4,5,2014
1786,21/11/2014,59,Noviembre,20,T4,5,2014
1787,22/11/2014,59,Noviembre,20,T4,5,2014
1788,23/11/2014,59,Noviembre,20,T4,5,2014
1789,24/11/2014,59,Noviembre,20,T4,5,2014
1790,25/11/2014,59,Noviembre,20,T4,5,2014
1791,26/11/2014,59,Noviembre,20,T4,5,2014
1792,27/11/2014,59,Noviembre,20,T4,5,2014
1793,28/11/2014,59,Noviembre,20,T4,5,2014
1794,29/11/2014,59,Noviembre,20,T4,5,2014
1795,30/11/2014,59,Noviembre,20,T4,5,2014
1796,01/12/2014,60,Diciembre,20,T4,5,2014
1797,02/12/2014,60,Diciembre,20,T4,5,2014
1798,03/12/2014,60,Diciembre,20,T4,5,2014
1799,04/12/2014,60,Diciembre,20,T4,5,2014
1800,05/12/2014,60,Diciembre,20,T4,5,2014
1801,06/12/2014,60,Diciembre,20,T4,5,2014
1802,07/12/2014,60,Diciembre,20,T4,5,2014
1803,08/12/2014,60,Diciembre,20,T4,5,2014
1804,09/12/2014,60,Diciembre,20,T4,5,2014
1805,10/12/2014,60,Diciembre,20,T4,5,2014
1806,11/12/2014,60,Diciembre,20,T4,5,2014
1807,12/12/2014,60,Diciembre,20,T4,5,2014
1808,13/12/2014,60,Diciembre,20,T4,5,2014
1809,14/12/2014,60,Diciembre,20,T4,5,2014
1810,15/12/2014,60,Diciembre,20,T4,5,2014
1811,16/12/2014,60,Diciembre,20,T4,5,2014
1812,17/12/2014,60,Diciembre,20,T4,5,2014
1813,18/12/2014,60,Diciembre,20,T4,5,2014
1814,19/12/2014,60,Diciembre,20,T4,5,2014
1815,20/12/2014,60,Diciembre,20,T4,5,2014
1816,21/12/2014,60,Diciembre,20,T4,5,2014
1817,22/12/2014,60,Diciembre,20,T4,5,2014
1818,23/12/2014,60,Diciembre,20,T4,5,2014
1819,24/12/2014,60,Diciembre,20,T4,5,2014
1820,25/12/2014,60,Diciembre,20,T4,5,2014
1821,26/12/2014,60,Diciembre,20,T4,5,2014
1822,27/12/2014,60,Diciembre,20,T4,5,2014
1823,28/12/2014,60,Diciembre,20,T4,5,2014
1824,29/12/2014,60,Diciembre,20,T4,5,2014
1825,30/12/2014,60,Diciembre,20,T4,5,2014
1826,31/12/2014,60,Diciembre,20,T4,5,2014
1827,01/01/2015,61,Enero,21,T1,6,2015
1828,02/01/2015,61,Enero,21,T1,6,2015
1829,03/01/2015,61,Enero,21,T1,6,2015
1830,04/01/2015,61,Enero,21,T1,6,2015
1831,05/01/2015,61,Enero,21,T1,6,2015
1832,06/01/2015,61,Enero,21,T1,6,2015
1833,07/01/2015,61,Enero,21,T1,6,2015
1834,08/01/2015,61,Enero,21,T1,6,2015
1835,09/01/2015,61,Enero,21,T1,6,2015
1836,10/01/2015,61,Enero,21,T1,6,2015
1837,11/01/2015,61,Enero,21,T1,6,2015
1838,12/01/2015,61,Enero,21,T1,6,2015
1839,13/01/2015,61,Enero,21,T1,6,2015
1840,14/01/2015,61,Enero,21,T1,6,2015
1841,15/01/2015,61,Enero,21,T1,6,2015
1842,16/01/2015,61,Enero,21,T1,6,2015
1843,17/01/2015,61,Enero,21,T1,6,2015
1844,18/01/2015,61,Enero,21,T1,6,2015
1845,19/01/2015,61,Enero,21,T1,6,2015
1846,20/01/2015,61,Enero,21,T1,6,2015
1847,21/01/2015,61,Enero,21,T1,6,2015
1848,22/01/2015,61,Enero,21,T1,6,2015
1849,23/01/2015,61,Enero,21,T1,6,2015
1850,24/01/2015,61,Enero,21,T1,6,2015
1851,25/01/2015,61,Enero,21,T1,6,2015
1852,26/01/2015,61,Enero,21,T1,6,2015
1853,27/01/2015,61,Enero,21,T1,6,2015
1854,28/01/2015,61,Enero,21,T1,6,2015
1855,29/01/2015,61,Enero,21,T1,6,2015
1856,30/01/2015,61,Enero,21,T1,6,2015
1857,31/01/2015,61,Enero,21,T1,6,2015
1858,01/02/2015,62,Febrero,21,T1,6,2015
1859,02/02/2015,62,Febrero,21,T1,6,2015
1860,03/02/2015,62,Febrero,21,T1,6,2015
1861,04/02/2015,62,Febrero,21,T1,6,2015
1862,05/02/2015,62,Febrero,21,T1,6,2015
1863,06/02/2015,62,Febrero,21,T1,6,2015
1864,07/02/2015,62,Febrero,21,T1,6,2015
1865,08/02/2015,62,Febrero,21,T1,6,2015
1866,09/02/2015,62,Febrero,21,T1,6,2015
1867,10/02/2015,62,Febrero,21,T1,6,2015
1868,11/02/2015,62,Febrero,21,T1,6,2015
1869,12/02/2015,62,Febrero,21,T1,6,2015
1870,13/02/2015,62,Febrero,21,T1,6,2015
1871,14/02/2015,62,Febrero,21,T1,6,2015
1872,15/02/2015,62,Febrero,21,T1,6,2015
1873,16/02/2015,62,Febrero,21,T1,6,2015
1874,17/02/2015,62,Febrero,21,T1,6,2015
1875,18/02/2015,62,Febrero,21,T1,6,2015
1876,19/02/2015,62,Febrero,21,T1,6,2015
1877,20/02/2015,62,Febrero,21,T1,6,2015
1878,21/02/2015,62,Febrero,21,T1,6,2015
1879,22/02/2015,62,Febrero,21,T1,6,2015
1880,23/02/2015,62,Febrero,21,T1,6,2015
1881,24/02/2015,62,Febrero,21,T1,6,2015
1882,25/02/2015,62,Febrero,21,T1,6,2015
1883,26/02/2015,62,Febrero,21,T1,6,2015
